date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-17.4,-29.8,-23.1,912.6,2,0,-27.9
02.01.2014,-17.4,-32.9,-26.3,917.5,1,0,-30.6
03.01.2014,-14.4,-34.7,-26.3,923.1,1,0,-30.6
04.01.2014,-13.5,-30.7,-22.6,922.1,1,1,-26.7
05.01.2014,-16.5,-28.6,-20.2,918.7,4,0,-26.1
06.01.2014,-14.9,-21.7,-18.3,918.9,2,0,-22.8
07.01.2014,-19.5,-30.7,-25.9,926.7,2,0,-30.8
08.01.2014,-21.3,-33.7,-28.8,923.6,2,0,-33.9
09.01.2014,-20.2,-36.5,-29.4,918.6,1,0,-33.8
10.01.2014,-18.3,-34.7,-27.7,921.5,1,0,-32.1
11.01.2014,-25.8,-38.7,-32.2,930.4,2,0,-37.4
12.01.2014,-21.4,-40.7,-32.5,930.4,1,0,-37.1
13.01.2014,-17.2,-37.7,-26.8,927.5,1,0,-31.1
14.01.2014,-13.4,-31.6,-23.4,923.8,1,0,-27.5
15.01.2014,-15.8,-34.3,-27.4,930.7,1,0,-31.8
16.01.2014,-16.0,-34.4,-21.3,928.3,1,0,-25.3
17.01.2014,-12.1,-30.5,-23.3,928.1,2,0,-28.1
18.01.2014,-12.3,-31.2,-21.6,928.3,1,0,-25.6
19.01.2014,-14.6,-28.9,-21.5,925.8,2,0,-26.2
20.01.2014,-12.2,-29.9,-22.4,927.1,1,0,-26.5
21.01.2014,-11.8,-29.3,-20.1,920.4,1,0,-24.1
22.01.2014,-8.6,-26.4,-16.3,912.5,4,0,-22.0
23.01.2014,-9.8,-27.3,-18.6,913.2,1,0,-22.5
24.01.2014,-12.7,-30.9,-21.9,922.7,2,0,-26.7
25.01.2014,-17.6,-32.8,-25.8,922.0,2,0,-30.7
26.01.2014,-16.9,-33.5,-22.8,911.5,3,0,-28.2
27.01.2014,-18.0,-35.0,-26.2,920.3,4,0,-32.5
28.01.2014,-17.8,-36.9,-24.3,915.4,2,0,-29.2
29.01.2014,-18.4,-27.8,-21.8,912.0,3,11,-27.2
30.01.2014,-16.8,-35.2,-28.7,915.1,2,1,-33.8
31.01.2014,-17.3,-36.2,-27.0,917.5,1,0,-31.3
01.02.2014,-17.9,-33.6,-21.3,910.4,3,1,-26.6
02.02.2014,-24.0,-32.2,-27.7,913.8,4,1,-34.0
03.02.2014,-22.7,-34.6,-26.8,917.1,2,0,-31.8
04.02.2014,-19.4,-35.8,-28.3,922.5,2,0,-33.4
05.02.2014,-17.4,-36.0,-27.0,925.3,2,0,-32.0
06.02.2014,-15.4,-34.7,-26.1,927.4,2,0,-31.0
07.02.2014,-15.6,-35.9,-27.8,928.7,2,0,-32.8
08.02.2014,-16.0,-37.5,-29.1,930.6,2,0,-34.2
09.02.2014,-17.8,-37.0,-27.3,929.8,1,0,-31.7
