date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-35.8,-43.9,-40.7,862.7,0,0,-45.0
02.01.2014,-29.5,-44.5,-34.9,867.6,0,0,-38.9
03.01.2014,-29.0,-39.8,-35.9,870.8,0,0,-40.0
04.01.2014,-25.1,-40.5,-30.4,869.6,0,0,-34.2
05.01.2014,-22.9,-35.1,-24.2,866.0,0,0,-27.7
06.01.2014,-21.5,-37.9,-30.3,872.8,0,0,-34.1
07.01.2014,-35.7,-46.3,-41.6,875.0,0,0,-45.9
08.01.2014,-35.9,-48.3,-41.9,870.0,,0,
09.01.2014,-35.8,-48.3,-42.3,867.1,0,0,-46.7
10.01.2014,-28.8,-45.9,-37.7,872.7,1,1,-42.5
11.01.2014,-39.1,-45.7,-43.1,878.7,1,0,-48.2
12.01.2014,-32.2,-46.5,-41.5,877.4,0,0,-45.8
13.01.2014,-26.7,-45.6,-34.5,873.8,0,0,-38.5
14.01.2014,-23.6,-38.0,-27.7,873.7,1,1,-32.1
15.01.2014,-21.5,-39.9,-33.6,878.7,0,1,-37.6
16.01.2014,-26.6,-42.0,-31.2,874.0,0,0,-35.1
17.01.2014,-24.4,-34.1,-30.9,875.6,0,1,-34.8
18.01.2014,-25.4,-34.4,-29.8,875.6,0,0,-33.6
19.01.2014,-22.6,-32.0,-26.8,874.5,0,1,-30.5
20.01.2014,-25.3,-39.5,-32.3,873.1,1,1,-36.9
21.01.2014,-26.0,-41.7,-36.1,869.3,0,0,-40.2
22.01.2014,-20.1,-27.4,-21.6,860.8,0,1,-25.0
23.01.2014,-20.4,-29.3,-25.4,864.3,0,2,-29.0
24.01.2014,-25.7,-36.4,-32.3,868.2,0,0,-36.2
25.01.2014,-29.9,-40.7,-36.2,866.7,0,0,-40.3
26.01.2014,-28.4,-41.2,-31.2,862.8,1,0,-35.7
27.01.2014,-31.7,-40.3,-36.2,869.0,0,0,-40.3
28.01.2014,-31.7,-45.0,-40.3,865.4,0,0,-44.6
29.01.2014,-30.9,-44.5,-38.2,864.0,0,0,-42.4
30.01.2014,-35.2,-45.8,-40.3,861.3,0,0,-44.6
31.01.2014,-33.7,-44.3,-37.3,860.8,0,0,-41.5
01.02.2014,-28.9,-43.2,-35.1,857.8,3,1,-41.1
02.02.2014,-32.5,-43.2,-37.3,857.6,1,0,-42.1
03.02.2014,-32.9,-44.7,-39.0,864.4,0,0,-43.2
04.02.2014,-31.1,-44.7,-39.7,867.8,0,0,-44.0
05.02.2014,-30.2,-46.1,-35.9,871.9,0,0,-40.0
06.02.2014,-26.7,-43.4,-34.7,875.1,0,0,-38.7
07.02.2014,-27.0,-42.4,-37.0,879.2,0,0,-41.1
08.02.2014,-29.2,-42.4,-36.8,878.5,1,0,-41.6
09.02.2014,-31.3,-42.2,-35.8,879.8,1,0,-40.5
10.02.2014,-22.4,-44.0,-37.9,881.5,0,0,-42.1
11.02.2014,-30.5,-43.2,-37.9,878.8,0,0,-42.1
12.02.2014,-32.1,-43.6,-39.4,878.8,0,0,-43.6
13.02.2014,-30.4,-43.7,-37.3,876.4,0,0,-41.5
14.02.2014,-28.4,-42.9,-37.4,874.8,0,0,-41.6
15.02.2014,-24.3,-40.5,-33.9,878.4,0,0,-37.9
16.02.2014,-23.5,-41.4,-33.7,879.4,0,0,-37.7
17.02.2014,-23.8,-40.6,-33.4,882.0,0,0,-37.4
18.02.2014,-23.9,-39.6,-30.9,879.8,0,0,-34.8
19.02.2014,-21.8,-34.2,-24.9,872.2,5,0,-31.8
20.02.2014,-16.7,-26.4,-22.4,876.5,2,0,-27.2
21.02.2014,-13.3,-26.0,-18.0,882.1,1,0,-21.9
22.02.2014,-10.5,-19.5,-14.0,878.4,2,0,-18.3
23.02.2014,-8.4,-18.9,-14.6,875.0,0,0,-17.6
24.02.2014,-11.2,-25.5,-18.8,877.2,0,0,-22.0
25.02.2014,-12.9,-25.9,-17.4,875.4,1,1,-21.2
26.02.2014,-22.2,-29.9,-26.6,875.0,1,0,-30.9
