date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,3.5,2.3,2.9,1023.2,2,0,0.3
02.01.2014,3.4,1.9,2.6,1020.8,2,0,0.0
03.01.2014,6.4,1.8,3.8,1020.5,1,0,1.9
04.01.2014,6.5,2.0,4.6,1021.8,2,0,2.2
05.01.2014,4.7,1.3,3.6,1021.1,2,0,1.1
06.01.2014,6.3,-0.2,4.2,1018.2,,0,
07.01.2014,7.9,-2.6,4.3,1019.6,3,,1.3
08.01.2014,5.7,-0.4,2.5,1022.2,1,0,0.5
09.01.2014,6.9,4.7,5.6,1017.0,3,,2.9
10.01.2014,8.4,4.0,7.1,1010.1,4,0,3.9
11.01.2014,8.8,2.0,5.0,1013.9,4,0,1.1
12.01.2014,8.5,0.8,5.3,1010.2,5,,1.1
13.01.2014,5.7,-2.2,2.2,1009.9,4,0,-2.0
14.01.2014,1.4,-4.5,-1.8,1018.5,1,0,-4.3
16.01.2014,12.1,3.8,7.4,1009.6,3,,4.7
17.01.2014,5.0,-1.2,2.4,1015.6,2,0,-0.3
18.01.2014,10.9,5.1,7.8,1010.8,4,0,4.8
19.01.2014,1.6,0.8,1.3,1017.0,3,,-2.1
20.01.2014,1.4,0.0,0.8,1013.1,5,,-3.9
21.01.2014,1.7,0.2,0.8,1008.1,4,,-3.2
22.01.2014,7.5,-3.3,1.7,1001.9,4,,-2.3
23.01.2014,-2.3,-5.6,-3.8,1012.8,3,,-7.9
24.01.2014,-7.0,-10.7,-8.1,1018.8,3,,-12.5
25.01.2014,-3.7,-8.6,-5.3,1015.5,6,0,-11.4
26.01.2014,-2.2,-4.5,-3.2,1007.8,8,0,-10.4
27.01.2014,0.2,-2.9,-1.2,1000.1,6,,-6.8
28.01.2014,-0.7,-1.8,-1.3,1005.1,4,,-5.6
29.01.2014,-3.5,-6.8,-5.2,1009.6,6,,-11.2
30.01.2014,-8.4,-13.4,-11.1,1023.7,6,,-17.7
31.01.2014,-11.8,-14.2,-13.1,1036.0,4,,-18.6
01.02.2014,-9.7,-14.7,-11.7,1036.0,4,,-17.1
02.02.2014,-6.6,-12.8,-9.2,1031.1,4,0,-14.4
03.02.2014,-6.6,-11.1,-8.5,1027.9,4,0,-13.6
04.02.2014,-5.7,-11.8,-8.5,1025.6,,0,
05.02.2014,-3.0,-15.3,-8.1,1022.2,,0,
06.02.2014,-5.6,-13.5,-7.8,1018.7,2,0,-11.5
07.02.2014,-4.8,-7.1,-5.7,1017.5,2,0,-9.2
08.02.2014,5.4,0.8,3.3,1013.4,3,0,0.1
09.02.2014,7.8,4.3,6.8,1007.5,3,,4.2
10.02.2014,8.9,6.5,7.8,1005.9,3,,5.4
11.02.2014,8.7,3.9,6.3,1014.1,,0,
12.02.2014,13.2,0.7,7.4,1012.7,,0,
13.02.2014,11.5,3.2,7.7,1008.9,1,,6.5
14.02.2014,11.1,0.6,5.7,1007.1,,,
15.02.2014,5.1,1.6,3.5,1010.6,2,0,1.2
16.02.2014,4.6,3.3,3.9,1015.5,1,0,2.2
17.02.2014,11.2,5.4,8.6,1012.2,3,0,6.3
18.02.2014,6.1,1.1,4.0,1018.1,2,0,1.7
19.02.2014,9.2,1.1,6.0,1017.7,3,0,3.1
20.02.2014,10.0,5.2,7.5,1009.5,4,0,4.4
21.02.2014,8.4,2.6,5.8,1016.5,2,0,3.3
22.02.2014,5.0,-0.5,1.7,1016.0,5,0,-3.1
23.02.2014,2.3,-1.6,0.4,1016.5,3,0,-3.1
24.02.2014,2.1,-0.3,0.9,1017.2,5,0,-3.8
25.02.2014,1.4,0.7,1.0,1015.5,7,,-5.0
26.02.2014,0.8,-0.1,0.4,1015.6,4,,-3.7
27.02.2014,1.3,0.2,0.8,1015.8,2,,-1.9
28.02.2014,4.1,1.3,2.8,1015.3,1,0,0.8
01.03.2014,5.5,1.9,3.7,1013.8,1,,1.9
02.03.2014,7.4,2.5,4.8,1004.5,3,0,1.9
03.03.2014,15.2,1.6,8.9,1001.1,3,0,6.3
04.03.2014,7.7,1.8,5.7,1000.7,3,,2.9
05.03.2014,15.1,4.6,10.6,1008.5,2,0,9.0
