date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-2.0,-5.9,-3.8,907.6,1,0,-6.5
02.01.2014,-1.0,-8.7,-5.3,907.8,1,0,-8.2
03.01.2014,0.7,-8.7,-4.1,907.2,2,0,-7.6
04.01.2014,-0.4,-11.4,-6.4,907.1,2,0,-10.0
05.01.2014,2.5,-11.0,-4.5,907.7,2,0,-8.0
06.01.2014,4.7,-6.8,-1.5,907.9,3,0,-5.6
07.01.2014,2.7,-4.6,-1.2,902.9,2,0,-4.6
08.01.2014,1.0,-5.6,-1.7,906.8,2,1,-4.8
09.01.2014,8.2,-2.8,2.5,902.9,3,0,-1.5
10.01.2014,6.0,-4.7,0.0,902.2,3,0,-4.0
11.01.2014,15.4,-3.3,5.9,896.2,4,0,1.5
12.01.2014,2.0,-3.5,-0.6,901.3,2,0,-3.7
13.01.2014,11.2,-4.3,4.7,893.6,4,,0.3
14.01.2014,2.4,-4.7,-1.8,898.1,3,1,-5.7
15.01.2014,-0.7,-8.1,-4.1,906.9,2,0,-7.6
16.01.2014,12.5,-5.9,5.9,903.7,5,0,0.6
17.01.2014,10.9,-0.5,5.5,900.4,3,0,1.6
18.01.2014,5.9,-4.2,2.2,901.8,2,0,-0.8
19.01.2014,11.5,-0.6,5.1,900.8,3,0,1.6
20.01.2014,2.9,-2.0,-0.4,901.8,3,0,-4.0
21.01.2014,-1.0,-2.4,-1.8,902.2,2,0,-4.8
22.01.2014,9.7,-4.5,1.7,895.2,2,0,-1.3
23.01.2014,13.5,-2.2,5.7,894.3,2,0,2.9
24.01.2014,11.5,-3.8,2.2,896.6,2,0,-0.8
25.01.2014,-0.4,-5.0,-2.6,899.0,3,0,-6.4
26.01.2014,-2.7,-5.6,-4.1,899.5,2,0,-7.4
27.01.2014,3.2,-4.0,-0.9,894.7,2,0,-3.9
28.01.2014,2.2,-1.8,-0.1,892.3,2,0,-3.0
29.01.2014,-1.5,-5.2,-3.4,898.5,3,,-7.3
30.01.2014,-5.0,-10.4,-6.9,905.1,3,2,-11.1
31.01.2014,-8.5,-13.4,-11.9,915.2,3,0,-16.6
01.02.2014,-7.9,-14.7,-11.6,918.0,2,0,-15.7
02.02.2014,-7.9,-18.2,-13.1,916.6,2,0,-17.3
03.02.2014,-7.2,-17.2,-12.1,911.3,2,0,-16.3
04.02.2014,-1.4,-15.8,-8.1,905.2,2,0,-12.1
05.02.2014,0.9,-10.9,-4.9,900.5,3,0,-9.3
06.02.2014,-3.0,-10.8,-6.8,900.9,2,0,-10.5
07.02.2014,3.7,-9.6,-2.9,902.7,2,0,-6.5
08.02.2014,6.4,-6.8,-1.8,901.8,2,0,-5.2
09.02.2014,8.4,-5.5,0.9,902.5,3,0,-3.1
10.02.2014,7.9,-2.0,2.1,899.6,1,0,-0.4
11.02.2014,9.9,-2.0,2.2,903.0,3,0,-1.5
12.02.2014,10.4,-0.9,3.5,905.9,3,0,-0.1
13.02.2014,12.7,-1.6,4.9,903.0,3,0,1.3
14.02.2014,19.7,1.1,10.5,898.0,3,0,7.1
