date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-16.0,-20.0,-17.8,993.9,5,1,-24.2
02.01.2014,-14.0,-18.2,-16.3,996.3,4,1,-22.0
03.01.2014,-16.0,-23.0,-18.7,1002.5,1,0,-22.6
04.01.2014,-6.0,-24.0,-14.4,1007.6,8,3,-22.5
05.01.2014,-4.0,-12.0,-8.7,1005.9,7,5,-15.8
06.01.2014,-5.0,-13.5,-9.6,995.3,13,0,-20.7
07.01.2014,-9.0,-15.3,-12.4,995.0,6,1,-19.1
08.01.2014,-10.0,-18.2,-11.8,998.3,8,2,-19.8
09.01.2014,-13.2,-23.5,-19.6,1003.1,9,0,-28.7
10.01.2014,-13.0,-24.7,-19.1,1005.1,10,0,-28.9
11.01.2014,-13.0,-24.0,-18.4,1004.9,8,0,-26.9
12.01.2014,-19.0,-29.1,-26.8,1002.1,5,0,-33.7
13.01.2014,-26.0,-31.0,-28.9,1003.6,6,0,-36.6
14.01.2014,-26.0,-32.5,-30.6,1005.2,5,0,-37.7
15.01.2014,-26.0,-32.0,-28.7,1009.5,6,0,-36.4
16.01.2014,-29.0,-37.0,-32.6,1016.1,5,0,-39.8
17.01.2014,-32.0,-38.0,-35.6,1014.7,5,0,-42.9
18.01.2014,-22.0,-32.0,-26.3,998.1,11,0,-37.1
19.01.2014,-20.0,-22.1,-21.1,996.1,6,3,-28.4
20.01.2014,-20.0,-23.7,-21.4,1002.8,6,2,-28.7
21.01.2014,-17.0,-23.0,-19.9,997.5,7,1,-27.7
22.01.2014,-13.0,-18.0,-16.2,987.6,6,5,-23.1
23.01.2014,-10.0,-22.0,-16.2,989.4,6,3,-23.1
24.01.2014,-16.7,-23.8,-20.1,998.0,5,0,-26.6
25.01.2014,-21.0,-23.2,-22.2,998.5,6,0,-29.5
26.01.2014,-19.0,-24.6,-21.1,1004.1,6,0,-28.4
27.01.2014,-12.0,-20.0,-16.5,997.3,6,6,-23.5
28.01.2014,1.0,-14.8,-6.6,987.6,9,4,-14.7
29.01.2014,0.4,-0.8,-0.1,979.6,19,22,-14.0
30.01.2014,0.0,-9.2,-5.3,990.5,9,2,-13.4
31.01.2014,-3.0,-18.0,-7.1,991.8,12,10,-17.2
01.02.2014,0.0,-22.5,-10.4,1004.4,11,0,-20.2
02.02.2014,1.0,-1.9,-0.2,1009.9,16,0,-12.3
03.02.2014,0.1,-6.0,-2.6,1024.7,6,0,-8.4
