date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-0.7,-5.2,-2.9,1016.3,2,0,-6.1
02.01.2014,-2.0,-6.2,-2.8,1017.3,3,0,-6.7
03.01.2014,-2.6,-4.5,-3.8,1019.6,1,0,-6.5
04.01.2014,-4.2,-4.9,-4.7,1021.5,4,0,-9.4
05.01.2014,-5.0,-11.9,-8.3,1020.6,5,1,-14.0
06.01.2014,-6.4,-12.3,-8.9,1016.9,6,0,-15.3
07.01.2014,-3.7,-8.0,-5.1,1011.6,4,,-9.8
08.01.2014,0.0,-3.0,-0.6,1009.6,6,,-6.1
09.01.2014,0.0,-0.2,-0.1,998.6,8,,-6.8
10.01.2014,0.9,-0.7,0.3,994.0,4,,-3.8
11.01.2014,1.2,-1.2,0.6,988.5,8,4,-6.1
12.01.2014,0.9,0.0,0.7,992.1,6,0,-4.8
13.01.2014,1.2,-0.8,0.3,988.5,8,1,-6.5
14.01.2014,0.0,-5.7,-2.6,992.9,6,,-8.4
15.01.2014,-5.7,-11.4,-9.0,1005.8,5,,-14.8
16.01.2014,0.4,-13.6,-6.6,1005.0,8,,-14.1
17.01.2014,0.4,-11.2,-4.4,995.4,8,,-11.7
18.01.2014,-11.9,-14.3,-12.8,1002.4,5,0,-18.9
19.01.2014,-12.2,-18.5,-14.3,1001.8,5,1,-20.5
20.01.2014,-17.5,-21.2,-18.8,1011.7,4,0,-24.6
21.01.2014,-10.4,-19.4,-14.1,1016.8,3,0,-19.0
22.01.2014,-16.9,-21.8,-19.1,1013.3,4,0,-24.9
23.01.2014,-11.9,-19.4,-13.6,1002.2,7,2,-21.0
24.01.2014,-10.0,-12.5,-11.2,997.9,6,1,-17.8
25.01.2014,-11.2,-20.8,-15.6,1003.3,4,0,-21.2
26.01.2014,-16.6,-26.8,-21.7,1011.1,3,0,-27.0
27.01.2014,-18.0,-27.8,-22.8,1013.0,1,0,-26.9
28.01.2014,-21.7,-28.4,-24.7,1014.9,4,0,-30.9
29.01.2014,-26.5,-28.8,-27.7,1023.5,7,0,-36.0
30.01.2014,-26.0,-30.5,-28.2,1033.7,4,0,-34.5
31.01.2014,-18.6,-29.3,-23.8,1036.8,2,0,-28.6
01.02.2014,-17.9,-27.3,-23.0,1037.7,1,0,-27.1
