date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,0.2,-1.7,-0.9,1016.1,2,0,-3.9
02.01.2014,-2.0,-2.9,-2.5,1015.6,2,,-5.7
03.01.2014,-3.2,-4.2,-3.7,1015.3,2,1,-7.0
04.01.2014,-2.2,-4.4,-3.3,1014.7,3,1,-7.2
05.01.2014,-2.4,-3.6,-2.9,1014.0,3,1,-6.7
06.01.2014,-1.7,-3.1,-2.3,1010.7,4,0,-6.7
07.01.2014,0.4,-2.1,-0.6,1005.9,2,1,-3.5
08.01.2014,0.4,-0.4,0.2,1006.6,3,,-3.2
09.01.2014,0.7,-0.2,0.3,994.6,5,2,-4.4
10.01.2014,1.5,0.3,1.1,993.4,5,0,-3.5
11.01.2014,3.2,0.8,2.2,983.4,6,5,-3.0
12.01.2014,1.7,0.9,1.3,990.2,5,1,-3.5
13.01.2014,1.7,0.2,0.8,981.4,6,2,-4.5
14.01.2014,-1.7,-8.0,-5.2,995.2,6,,-11.4
15.01.2014,-6.5,-9.9,-7.4,1006.5,4,,-12.4
16.01.2014,0.4,-7.9,-2.2,996.3,6,5,-8.0
17.01.2014,0.9,-9.9,-5.4,996.3,6,0,-11.5
18.01.2014,-10.0,-13.7,-11.0,1000.7,3,,-15.6
19.01.2014,-10.2,-20.9,-15.5,1003.9,4,1,-21.1
20.01.2014,-16.7,-24.9,-21.6,1013.2,2,0,-26.3
21.01.2014,-11.4,-25.3,-18.8,1015.2,1,0,-22.7
22.01.2014,-11.5,-21.4,-14.8,1005.9,5,1,-21.0
23.01.2014,-11.9,-14.6,-12.9,995.1,5,4,-19.0
24.01.2014,-11.5,-12.8,-12.1,996.3,3,2,-16.8
25.01.2014,-11.2,-23.3,-18.0,1005.4,4,,-23.8
26.01.2014,-19.9,-30.5,-25.4,1011.0,1,0,-29.6
27.01.2014,-20.5,-30.9,-25.0,1010.8,2,0,-29.9
28.01.2014,-18.3,-30.0,-23.9,1012.7,3,0,-29.4
29.01.2014,-23.3,-28.4,-26.0,1022.3,4,0,-32.2
30.01.2014,-23.3,-31.1,-27.8,1032.2,3,0,-33.5
31.01.2014,-19.9,-35.0,-27.3,1036.3,1,0,-31.7
01.02.2014,-18.5,-31.3,-25.4,1035.5,1,0,-29.7
02.02.2014,-18.2,-34.2,-25.4,1033.9,1,0,-29.7
03.02.2014,-15.2,-25.7,-18.6,1024.2,3,0,-23.8
04.02.2014,-5.7,-17.2,-10.1,1007.6,6,0,-16.7
05.02.2014,-2.4,-9.7,-3.5,1004.4,5,,-8.8
06.02.2014,-4.4,-10.7,-7.6,1007.7,2,0,-11.3
07.02.2014,-5.0,-8.6,-6.9,1006.4,4,,-11.8
08.02.2014,-6.2,-10.2,-8.4,1006.8,3,0,-12.8
09.02.2014,-5.4,-8.2,-6.0,1006.5,4,1,-10.8
10.02.2014,-6.5,-8.0,-7.1,1004.2,5,7,-12.7
11.02.2014,-2.9,-8.2,-5.2,1006.2,4,1,-9.9
12.02.2014,1.0,-4.3,0.2,1004.5,3,1,-3.2
13.02.2014,0.9,-0.4,0.4,1004.5,3,,-3.0
14.02.2014,1.0,-1.1,0.1,1003.2,4,,-4.0
15.02.2014,0.0,-0.9,-0.2,1001.6,3,,-3.7
16.02.2014,0.9,-1.6,-0.4,1002.5,1,0,-2.6
17.02.2014,0.4,-0.1,0.2,997.6,3,0,-3.2
18.02.2014,1.4,-0.1,0.8,993.2,6,0,-4.6
19.02.2014,1.9,-0.2,0.8,995.4,6,0,-4.7
20.02.2014,0.7,-2.2,-0.2,989.4,3,3,-3.7
21.02.2014,0.5,-6.2,-1.7,998.0,4,0,-6.1
22.02.2014,-0.7,-8.1,-4.1,1012.6,2,0,-7.5
23.02.2014,-6.0,-14.2,-10.6,1021.1,3,0,-15.3
24.02.2014,-8.9,-16.9,-13.1,1023.6,3,0,-17.9
25.02.2014,-9.7,-18.8,-14.9,1023.5,4,0,-20.5
26.02.2014,-3.0,-18.1,-10.6,1019.6,4,0,-16.0
27.02.2014,-3.0,-12.5,-7.4,1015.2,4,0,-12.7
28.02.2014,-4.2,-8.8,-6.0,1008.5,4,,-11.0
01.03.2014,-3.0,-5.6,-4.2,1007.7,3,2,-8.2
02.03.2014,0.7,-4.7,-2.1,1007.2,4,3,-6.6
03.03.2014,-4.9,-10.0,-7.4,1005.1,4,0,-12.4
04.03.2014,-2.2,-8.5,-5.8,1003.6,4,1,-10.7
