date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-5.0,-14.2,-8.8,945.3,1,3,-12.0
02.01.2014,-2.8,-20.9,-12.9,953.5,0,3,-15.7
03.01.2014,-10.1,-22.3,-16.1,955.1,0,1,-19.1
04.01.2014,-10.9,-26.5,-21.3,948.2,1,1,-25.3
05.01.2014,-9.0,-26.4,-16.1,958.0,2,3,-20.5
06.01.2014,-19.5,-38.8,-29.7,969.9,0,2,-33.5
07.01.2014,-18.2,-41.2,-32.8,968.0,1,0,-37.4
08.01.2014,-17.6,-38.2,-26.1,959.8,0,0,-29.7
09.01.2014,-13.0,-31.2,-23.8,957.9,0,0,-27.3
10.01.2014,-11.4,-29.7,-23.2,963.2,1,0,-27.3
11.01.2014,-13.2,-31.9,-20.9,965.7,1,0,-24.9
12.01.2014,-6.8,-22.7,-17.7,964.0,0,0,-20.9
13.01.2014,-8.2,-23.2,-13.6,962.5,0,0,-16.5
14.01.2014,-4.8,-27.3,-16.2,961.8,1,0,-19.9
15.01.2014,-11.1,-29.0,-20.7,961.3,1,0,-24.7
16.01.2014,-9.7,-28.0,-21.4,962.4,1,0,-25.4
17.01.2014,-8.8,-26.6,-19.3,963.1,0,0,-22.6
18.01.2014,-10.2,-24.0,-15.6,964.5,2,5,-19.9
19.01.2014,-10.4,-29.0,-21.9,966.0,1,1,-26.0
20.01.2014,-11.0,-30.4,-20.8,955.6,1,0,-24.8
21.01.2014,-9.4,-25.0,-16.7,942.8,1,0,-20.5
22.01.2014,-4.2,-17.1,-8.6,945.7,1,3,-11.8
23.01.2014,-10.3,-27.7,-17.6,957.2,1,4,-21.4
24.01.2014,-11.6,-34.9,-25.9,960.0,1,0,-30.2
25.01.2014,-14.4,-36.1,-21.1,945.0,2,0,-25.8
26.01.2014,-12.6,-34.2,-21.2,959.1,1,2,-25.2
27.01.2014,-19.0,-38.9,-25.6,949.9,1,0,-29.9
28.01.2014,-10.9,-29.0,-17.9,949.1,1,2,-21.7
29.01.2014,-16.1,-34.7,-25.4,954.9,1,1,-29.6
30.01.2014,-15.1,-36.9,-29.3,949.6,1,0,-33.7
31.01.2014,-18.8,-38.6,-25.8,949.3,1,0,-30.1
01.02.2014,-20.7,-29.2,-24.7,962.5,2,2,-29.6
02.02.2014,-20.5,-32.9,-27.5,966.0,1,0,-31.9
03.02.2014,-10.1,-34.4,-25.3,964.3,1,0,-29.6
04.02.2014,-14.0,-37.3,-28.2,965.0,1,0,-32.6
05.02.2014,-13.1,-37.1,-27.2,964.6,1,0,-31.6
06.02.2014,-9.9,-34.7,-23.7,968.5,0,0,-27.2
07.02.2014,-10.6,-32.2,-22.9,970.0,1,0,-27.0
