date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-14.7,-21.9,-18.5,999.6,1,1,-22.4
02.01.2014,-24.0,-39.9,-32.8,1005.2,4,1,-39.4
03.01.2014,-37.0,-40.0,-38.8,1014.1,2,0,-44.3
04.01.2014,-18.7,-34.7,-23.1,1016.5,3,1,-28.5
05.01.2014,-18.9,-34.3,-26.4,1018.8,2,0,-31.3
06.01.2014,-20.3,-34.9,-27.4,1016.0,2,,-32.4
07.01.2014,-13.9,-25.8,-16.4,1010.2,3,1,-21.4
08.01.2014,-16.0,-18.5,-16.9,1005.8,4,2,-22.6
09.01.2014,-12.9,-18.7,-13.7,998.9,5,1,-19.8
10.01.2014,-10.4,-27.9,-16.4,1002.2,3,1,-21.4
11.01.2014,-18.0,-31.5,-23.8,1011.6,2,2,-28.6
12.01.2014,-14.0,-23.4,-19.2,1012.8,2,1,-23.8
13.01.2014,-5.0,-18.0,-6.9,1007.7,4,1,-11.8
14.01.2014,-3.4,-6.7,-5.3,1006.2,3,0,-9.4
15.01.2014,-4.0,-5.9,-4.9,1009.9,2,0,-8.3
16.01.2014,-6.5,-14.5,-9.5,1008.2,2,0,-13.3
17.01.2014,-17.9,-23.4,-20.4,1010.8,1,0,-24.4
18.01.2014,-14.7,-26.1,-20.6,1012.7,2,1,-25.2
19.01.2014,-9.2,-18.0,-10.8,997.5,3,2,-15.4
20.01.2014,-13.7,-31.8,-23.2,994.8,2,0,-28.0
21.01.2014,-23.9,-33.9,-28.5,989.0,1,1,-32.9
22.01.2014,-30.9,-35.0,-32.9,999.4,2,1,-38.2
23.01.2014,-31.7,-43.8,-37.2,1010.1,1,0,-42.0
24.01.2014,-36.4,-46.0,-39.3,1010.3,1,,-44.2
25.01.2014,-39.9,-45.4,-42.1,1012.5,1,0,-47.1
26.01.2014,-41.7,-49.3,-44.8,1018.5,0,0,-49.3
27.01.2014,-37.8,-45.7,-40.6,1013.3,0,0,-44.9
28.01.2014,-37.4,-46.3,-42.1,1020.0,1,0,-47.1
29.01.2014,-32.9,-48.7,-40.1,1020.5,2,0,-45.7
30.01.2014,-27.2,-43.3,-34.2,1014.7,2,,-39.5
31.01.2014,-26.4,-48.4,-37.4,1019.4,3,1,-43.5
01.02.2014,-27.3,-31.3,-29.2,1027.3,2,0,-34.3
02.02.2014,-19.4,-31.5,-23.3,1028.9,3,,-28.7
03.02.2014,-22.3,-28.3,-25.3,1021.0,2,0,-30.2
04.02.2014,-21.5,-32.4,-27.2,1021.3,0,0,-30.9
05.02.2014,-23.5,-34.6,-30.4,1027.2,0,0,-34.2
06.02.2014,-17.8,-35.3,-23.6,1033.1,1,0,-27.8
07.02.2014,-21.7,-31.5,-26.7,1034.3,1,0,-31.0
08.02.2014,-21.7,-32.4,-25.4,1031.2,1,0,-29.6
09.02.2014,-20.7,-25.4,-23.2,1027.0,1,0,-27.3
10.02.2014,-20.9,-26.8,-23.6,1028.6,2,0,-28.4
11.02.2014,-22.3,-31.1,-25.6,1030.9,1,0,-29.9
12.02.2014,-22.4,-31.3,-26.4,1031.6,1,0,-30.7
13.02.2014,-24.7,-33.9,-29.6,1032.3,1,0,-34.1
14.02.2014,-24.9,-35.0,-29.1,1029.7,3,0,-34.8
15.02.2014,-23.0,-30.4,-26.0,1024.9,3,,-31.6
16.02.2014,-23.5,-32.9,-27.7,1019.1,2,0,-32.7
17.02.2014,-18.5,-33.7,-21.8,1003.3,1,2,-25.9
18.02.2014,-32.8,-38.9,-36.1,1007.4,2,0,-41.5
19.02.2014,-28.5,-41.9,-36.1,1006.9,0,0,-40.2
20.02.2014,-28.8,-43.0,-31.9,1001.5,3,0,-37.8
21.02.2014,-30.4,-36.9,-33.7,1005.1,3,0,-39.6
22.02.2014,-32.5,-39.7,-36.2,1010.8,2,0,-41.6
23.02.2014,-19.7,-38.0,-27.6,1010.6,3,0,-33.3
24.02.2014,-18.2,-32.3,-24.4,1016.8,3,0,-29.9
25.02.2014,-15.7,-35.8,-22.7,1019.5,1,0,-26.8
26.02.2014,-13.5,-22.2,-16.3,1013.7,4,0,-22.0
27.02.2014,-13.7,-16.4,-14.8,1012.3,3,0,-19.7
