date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-2.2,-16.5,-8.2,934.8,,0,
02.01.2014,-3.3,-7.9,-6.9,936.2,,0,
03.01.2014,-3.8,-15.5,-10.4,937.6,,1,
04.01.2014,-7.9,-20.2,-13.6,930.9,,0,
05.01.2014,-14.4,-21.6,-18.0,944.7,1,0,-21.9
06.01.2014,-19.7,-29.6,-24.6,951.2,,0,
07.01.2014,-15.1,-24.2,-17.3,949.6,,3,
08.01.2014,-11.0,-17.3,-15.6,942.9,,1,
09.01.2014,-11.1,-21.3,-15.5,939.8,,0,
10.01.2014,-7.3,-14.4,-11.7,944.5,,2,
11.01.2014,-5.7,-15.5,-11.9,947.3,,0,
12.01.2014,-8.7,-24.3,-19.3,945.6,,0,
13.01.2014,-11.6,-26.8,-23.5,946.1,,0,
14.01.2014,-12.5,-28.9,-22.5,943.0,,0,
15.01.2014,-5.3,-24.1,-16.9,942.6,,1,
16.01.2014,-9.0,-24.5,-15.4,943.9,,0,
17.01.2014,-6.9,-13.0,-10.6,943.1,,1,
18.01.2014,-5.1,-21.7,-13.7,948.7,,1,
19.01.2014,-9.0,-25.5,-20.0,945.3,,0,
20.01.2014,-8.6,-23.5,-18.1,937.7,,0,
21.01.2014,-4.8,-20.8,-13.0,925.2,,0,
22.01.2014,-6.3,-16.7,-12.0,932.0,,3,
23.01.2014,-11.0,-28.2,-17.0,942.0,,0,
24.01.2014,-12.1,-29.8,-24.3,940.4,,0,
25.01.2014,-11.1,-29.8,-18.5,929.7,,0,
26.01.2014,-9.5,-29.5,-20.8,940.7,,0,
27.01.2014,-14.1,-29.5,-18.6,926.7,,0,
28.01.2014,-9.5,-15.9,-13.0,932.3,,8,
29.01.2014,-11.5,-22.7,-19.1,933.2,,0,
30.01.2014,-13.1,-29.1,-21.8,928.6,,0,
31.01.2014,-13.1,-23.6,-19.0,931.5,,1,
01.02.2014,-14.4,-20.0,-18.3,943.5,,0,
02.02.2014,-15.3,-31.0,-22.3,951.6,,0,
03.02.2014,-15.1,-35.1,-29.2,948.7,,0,
04.02.2014,-13.4,-36.6,-28.9,946.2,,0,
