date,min_temp,max_temp,avg_temp,atm_pressure,wind_speed,downfall,eff_temp
01.01.2014,-0.4,-3.1,-1.3,1017.1,3,0,-5.1
02.01.2014,-1.5,-2.9,-2.2,1017.6,2,1,-5.4
03.01.2014,-3.0,-4.0,-3.4,1017.8,3,1,-7.3
04.01.2014,-3.7,-4.7,-4.2,1018.0,5,1,-9.5
05.01.2014,-4.0,-7.7,-5.0,1017.4,4,0,-9.7
06.01.2014,-2.2,-4.9,-3.4,1014.3,4,,-7.9
07.01.2014,-0.2,-2.5,-0.8,1008.4,3,3,-4.4
08.01.2014,0.7,-0.4,0.3,1009.5,4,0,-3.8
09.01.2014,1.4,0.0,0.4,998.1,7,3,-5.6
10.01.2014,1.4,0.2,1.0,995.3,7,0,-5.0
11.01.2014,2.7,-0.5,1.8,987.7,8,2,-4.7
12.01.2014,1.7,-0.2,1.1,993.5,6,0,-4.4
13.01.2014,2.4,-0.4,1.2,986.6,8,1,-5.5
14.01.2014,0.5,-6.5,-3.4,995.6,7,,-10.1
15.01.2014,-6.4,-8.5,-7.3,1008.1,5,0,-13.0
16.01.2014,1.2,-8.1,-2.6,1001.7,8,,-9.7
17.01.2014,1.7,-7.5,-2.6,997.7,7,,-9.1
18.01.2014,-6.4,-8.5,-7.4,1002.2,5,,-13.1
19.01.2014,-8.5,-19.2,-12.3,1002.5,7,1,-19.7
20.01.2014,-16.5,-21.8,-19.2,1012.7,5,0,-25.7
21.01.2014,-10.7,-20.3,-15.0,1016.6,2,0,-19.3
22.01.2014,-14.7,-18.0,-16.2,1008.4,5,1,-22.5
23.01.2014,-10.9,-16.3,-12.7,996.7,7,6,-20.0
24.01.2014,-9.9,-13.9,-11.7,997.3,3,1,-16.4
25.01.2014,-12.4,-19.3,-14.7,1004.2,5,0,-20.9
26.01.2014,-15.2,-22.6,-19.8,1011.3,3,0,-25.0
27.01.2014,-17.8,-24.6,-20.8,1011.8,2,0,-25.4
28.01.2014,-18.8,-23.2,-21.0,1012.9,5,0,-27.6
29.01.2014,-23.4,-25.9,-24.5,1022.0,8,0,-33.3
30.01.2014,-23.3,-27.7,-25.4,1032.3,6,0,-32.9
